Applicant_ID,Applicant_Gender,Owned_Car,Owned_Realty,Total_Children,Total_Income,Income_Type,Education_Type,Family_Status,Housing_Type,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Job_Title,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt,Status
5010822,F      ,1,1,0,270000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,36,5,0,27,1
5010823,F      ,1,1,0,270000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,36,5,1,33,1
5010824,F      ,1,1,0,270000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,36,5,0,4,1
5010825,F      ,1,1,0,270000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,36,5,0,32,1
5010826,F      ,1,1,0,270000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,36,5,0,27,1
5010827,F      ,1,1,0,270000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,36,5,0,23,1
5010828,F      ,1,1,0,270000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,36,5,0,27,1
5010829,F      ,1,1,0,270000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,36,5,0,6,1
5010830,F      ,1,1,0,270000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,36,5,0,10,1
5010831,F      ,1,1,0,270000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,36,5,0,27,1
5010832,F      ,1,1,0,270000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,36,5,0,27,1
5010835,M      ,1,1,2,139500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,1,0,0,Drivers                                           ,4,48,16,0,26,1
5010836,F      ,0,1,0,90000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,2,52,8,0,8,1
5010837,F      ,0,1,0,90000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,2,52,8,0,41,1
5010840,F      ,0,1,1,180000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Cleaning staff                                    ,3,31,3,2,12,1
5010843,F      ,1,1,0,157500,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,33,3,0,27,1
5010844,F      ,1,1,0,157500,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,33,3,1,30,1
5010847,F      ,1,1,0,157500,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,33,3,0,6,1
5010856,F      ,0,1,0,157500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Security staff                                    ,2,46,3,0,37,1
5010857,F      ,0,1,0,157500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Security staff                                    ,2,46,3,0,25,1
5010858,F      ,0,1,0,157500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Security staff                                    ,2,46,3,0,47,1
5010859,F      ,0,1,0,157500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Security staff                                    ,2,46,3,0,1,1
5010860,F      ,0,1,0,157500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Security staff                                    ,2,46,3,0,29,1
5010861,F      ,1,1,1,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,3,39,3,0,13,1
5010862,M      ,1,1,1,450000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Core staff                                        ,3,50,2,0,61,1
5010863,M      ,1,1,1,450000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Core staff                                        ,3,50,2,0,8,1
5010864,M      ,1,1,1,450000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Core staff                                        ,3,50,2,7,45,1
5010865,M      ,1,1,1,450000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Core staff                                        ,3,50,2,0,9,1
5010866,M      ,1,1,1,450000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Core staff                                        ,3,50,2,0,9,1
5010868,M      ,1,1,1,450000,Pensioner                                         ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Core staff                                        ,3,50,2,7,10,1
5010869,M      ,1,1,1,450000,Commercial associate                              ,Secondary / secondary special                     ,Single / not married                              ,House / apartment                                 ,1,0,1,1,Core staff                                        ,1,50,2,7,10,1
5010870,M      ,1,1,1,450000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Core staff                                        ,3,50,2,0,15,1
5010871,M      ,1,1,1,450000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Core staff                                        ,3,50,2,0,17,1
5010872,M      ,1,1,1,450000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Core staff                                        ,3,50,2,0,30,1
5010873,M      ,1,1,1,450000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Core staff                                        ,3,50,2,0,18,1
5010883,F      ,0,1,1,270000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,28,2,0,9,1
5010894,M      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Low-skill Laborers                                ,2,63,3,4,37,1
5010897,M      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Low-skill Laborers                                ,2,63,3,1,24,1
5010898,M      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Low-skill Laborers                                ,2,63,3,0,26,1
5010899,M      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Low-skill Laborers                                ,2,63,3,0,19,1
5010900,M      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Low-skill Laborers                                ,2,63,3,0,27,1
5010902,F      ,0,1,1,360000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,29,4,0,2,1
5010903,F      ,0,1,1,360000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,29,4,0,36,1
5010904,F      ,0,1,1,360000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,29,4,0,2,1
5010906,F      ,0,1,1,360000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,29,4,0,2,1
5010916,M      ,1,1,0,243000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,0,Laborers                                          ,2,38,7,0,13,1
5010917,M      ,1,1,0,243000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,0,Laborers                                          ,2,38,7,0,7,1
5010918,M      ,1,1,0,243000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,0,Laborers                                          ,2,38,7,0,7,1
5010919,M      ,1,1,0,243000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,0,Laborers                                          ,2,38,7,0,7,1
5010921,F      ,0,0,0,94500,Working                                           ,Secondary / secondary special                     ,Widow                                             ,Rented apartment                                  ,1,0,0,1,Sales staff                                       ,1,61,3,0,57,1
5010923,F      ,0,0,0,94500,Working                                           ,Secondary / secondary special                     ,Widow                                             ,Rented apartment                                  ,1,0,0,1,Sales staff                                       ,1,61,3,2,54,1
5010924,F      ,1,1,2,270000,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,1,Core staff                                        ,4,35,2,0,5,1
5010925,F      ,1,1,2,270000,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,1,Core staff                                        ,4,35,2,0,17,1
5010926,F      ,1,1,2,270000,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,1,Core staff                                        ,4,35,2,0,17,1
5010927,F      ,1,1,2,270000,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,1,Core staff                                        ,4,35,2,0,5,1
5010928,F      ,1,1,2,270000,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,1,Core staff                                        ,4,35,2,0,5,1
5010929,F      ,1,1,2,270000,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,1,Core staff                                        ,4,35,2,0,10,1
5010930,F      ,1,1,2,270000,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,1,Core staff                                        ,4,35,2,0,4,1
5010931,F      ,1,1,2,270000,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,1,Core staff                                        ,4,35,2,0,5,1
5010932,F      ,1,1,2,270000,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,1,Core staff                                        ,4,35,2,0,5,1
5010944,F      ,1,1,1,270000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,38,8,0,9,1
5010945,F      ,1,1,1,270000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,38,8,0,27,1
5010946,F      ,1,1,1,270000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,38,8,0,10,1
5010947,F      ,1,1,1,270000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,38,8,0,27,1
5010948,F      ,1,1,1,270000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,38,8,4,33,1
5010949,F      ,1,1,1,270000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,38,8,0,26,1
5010950,F      ,1,1,1,270000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,38,8,0,32,1
5010951,F      ,1,1,1,270000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,38,8,0,27,1
5010952,F      ,1,1,1,270000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,38,8,0,27,1
5010953,M      ,1,1,0,337500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,41,4,0,45,1
5010954,M      ,1,1,0,337500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,41,4,0,42,1
5010956,M      ,1,1,0,337500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,41,4,0,13,1
5010957,M      ,1,1,0,337500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,41,4,0,30,1
5010958,M      ,1,1,0,337500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,41,4,0,6,1
5010959,M      ,1,1,0,337500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,41,4,0,44,1
5010960,M      ,1,1,0,202500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Laborers                                          ,2,32,3,0,7,1
5010961,M      ,1,1,0,202500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Laborers                                          ,2,32,3,3,24,1
5010962,F      ,0,0,0,256500,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,HR staff                                          ,2,31,8,0,8,1
5010963,F      ,0,0,0,256500,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,HR staff                                          ,2,31,8,0,8,1
5010964,F      ,0,0,0,256500,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,HR staff                                          ,2,31,8,0,39,1
5010965,F      ,0,0,0,256500,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,HR staff                                          ,2,31,8,0,8,1
5010966,F      ,0,0,0,256500,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,HR staff                                          ,2,31,8,0,8,1
5010967,F      ,0,0,0,256500,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,HR staff                                          ,2,31,8,0,8,1
5010972,F      ,0,1,1,135000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Waiters/barmen staff                              ,3,38,8,0,28,1
5010974,M      ,1,1,0,126000,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,50,10,0,15,1
5010975,M      ,1,1,0,126000,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,50,10,0,24,1
5010976,M      ,1,1,0,126000,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,50,10,0,15,1
5010977,F      ,0,1,0,67500,Working                                           ,Secondary / secondary special                     ,Separated                                         ,Municipal apartment                               ,1,1,0,0,Sales staff                                       ,1,37,3,0,4,1
5010978,F      ,0,1,0,67500,Working                                           ,Secondary / secondary special                     ,Separated                                         ,Municipal apartment                               ,1,1,0,0,Sales staff                                       ,1,37,3,0,8,1
5010980,M      ,1,1,0,225000,Commercial associate                              ,Secondary / secondary special                     ,Single / not married                              ,House / apartment                                 ,1,0,0,0,Drivers                                           ,1,50,5,1,33,1
5010981,M      ,1,0,1,270000,Working                                           ,Incomplete higher                                 ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,42,10,0,26,1
5010982,M      ,1,0,1,270000,Working                                           ,Incomplete higher                                 ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,3,42,10,0,26,1
5010986,F      ,0,1,0,121500,Commercial associate                              ,Higher education                                  ,Single / not married                              ,Rented apartment                                  ,1,1,0,0,Sales staff                                       ,1,31,11,0,11,1
5010987,F      ,0,1,0,121500,Commercial associate                              ,Higher education                                  ,Single / not married                              ,Rented apartment                                  ,1,1,0,0,Sales staff                                       ,1,31,11,0,27,1
5010989,F      ,0,1,0,121500,Commercial associate                              ,Higher education                                  ,Single / not married                              ,Rented apartment                                  ,1,1,0,0,Sales staff                                       ,1,31,11,0,17,1
5010990,F      ,0,1,0,90000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Medicine staff                                    ,2,55,1,1,29,1
5010991,F      ,0,1,0,90000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Medicine staff                                    ,2,55,1,1,24,1
5010992,F      ,0,1,0,90000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Medicine staff                                    ,2,55,1,1,31,1
5010993,F      ,0,1,0,90000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Medicine staff                                    ,2,55,1,0,29,1
5010994,F      ,0,1,0,90000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Medicine staff                                    ,2,55,1,1,21,1
5010995,F      ,0,1,0,90000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Medicine staff                                    ,2,55,1,1,29,1
5010996,F      ,0,1,0,90000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Medicine staff                                    ,2,55,1,0,6,1
5010997,F      ,0,1,0,90000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Medicine staff                                    ,2,55,1,1,24,1
5010998,F      ,0,1,0,90000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Medicine staff                                    ,2,55,1,1,28,1
5010999,F      ,0,1,0,90000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Medicine staff                                    ,2,55,1,0,29,1
5011000,F      ,0,1,0,90000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Medicine staff                                    ,2,55,1,1,29,1
5011001,F      ,1,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,30,6,0,42,1
5011002,F      ,1,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,30,6,0,35,1
5011003,F      ,1,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,30,6,0,37,1
5011004,F      ,1,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,30,6,0,37,1
5011005,F      ,1,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,30,6,0,39,1
5011006,F      ,1,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,30,6,0,46,1
5011007,F      ,1,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,30,6,0,37,1
5011008,F      ,1,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,30,6,0,33,1
5011009,F      ,1,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,30,6,1,29,1
5011010,F      ,1,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,30,6,0,36,1
5011011,F      ,1,1,0,135000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Sales staff                                       ,2,33,1,2,47,1
5011012,F      ,1,1,0,135000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Sales staff                                       ,2,33,1,0,37,1
5011013,F      ,1,1,0,135000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Sales staff                                       ,2,33,1,0,17,1
5011014,F      ,1,1,0,135000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Sales staff                                       ,2,33,1,0,17,1
5011015,F      ,1,1,0,135000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,1,1,Sales staff                                       ,2,33,1,0,10,1
5011022,M      ,1,1,2,99000,State servant                                     ,Secondary / secondary special                     ,Married                                           ,With parents                                      ,1,0,0,0,Drivers                                           ,4,46,9,0,11,1
5011023,M      ,1,1,2,99000,State servant                                     ,Secondary / secondary special                     ,Married                                           ,With parents                                      ,1,0,0,0,Drivers                                           ,4,46,9,0,20,1
5011024,M      ,1,1,2,99000,State servant                                     ,Secondary / secondary special                     ,Married                                           ,With parents                                      ,1,0,0,0,Drivers                                           ,4,46,9,0,41,1
5011025,M      ,1,1,2,99000,State servant                                     ,Secondary / secondary special                     ,Married                                           ,With parents                                      ,1,0,0,0,Drivers                                           ,4,46,9,0,26,1
5011026,M      ,1,1,2,99000,State servant                                     ,Secondary / secondary special                     ,Married                                           ,With parents                                      ,1,0,0,0,Drivers                                           ,4,46,9,0,32,1
5011027,M      ,1,1,2,99000,State servant                                     ,Secondary / secondary special                     ,Married                                           ,With parents                                      ,1,0,0,0,Drivers                                           ,4,46,9,0,39,1
5011028,F      ,0,1,0,292500,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,46,3,0,44,1
5011029,F      ,0,1,0,292500,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,1,Sales staff                                       ,2,46,3,0,16,1
5018417,M      ,1,1,2,697500,Commercial associate                              ,Higher education                                  ,Separated                                         ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,3,39,15,0,8,1
5018418,M      ,1,1,2,697500,Commercial associate                              ,Higher education                                  ,Separated                                         ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,3,39,15,0,4,1
5018419,F      ,0,1,0,135000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,51,15,0,15,1
5018420,F      ,0,1,0,135000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,51,15,0,15,1
5018421,F      ,0,1,0,135000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,51,15,2,13,1
5018422,F      ,0,1,0,202500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,Municipal apartment                               ,1,0,0,0,Laborers                                          ,2,52,3,0,16,1
5018423,F      ,0,1,0,202500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,Municipal apartment                               ,1,0,0,0,Laborers                                          ,2,52,3,0,28,1
5018424,F      ,0,1,0,202500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,Municipal apartment                               ,1,0,0,0,Laborers                                          ,2,52,3,0,16,1
5018425,F      ,0,1,0,202500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,Municipal apartment                               ,1,0,0,0,Laborers                                          ,2,52,3,0,2,1
5018426,F      ,0,1,0,202500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,Municipal apartment                               ,1,0,0,0,Laborers                                          ,2,52,3,0,5,1
5018428,M      ,0,1,0,135000,Working                                           ,Secondary / secondary special                     ,Single / not married                              ,House / apartment                                 ,1,0,0,0,Laborers                                          ,1,35,15,0,19,1
5018429,M      ,0,1,0,135000,Working                                           ,Secondary / secondary special                     ,Single / not married                              ,House / apartment                                 ,1,0,0,0,Laborers                                          ,1,35,15,4,24,1
5018430,M      ,1,1,1,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Drivers                                           ,3,47,1,1,25,1
5018431,M      ,1,1,1,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Drivers                                           ,3,47,1,0,8,1
5018432,M      ,1,1,1,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Drivers                                           ,3,47,1,0,14,1
5018433,M      ,1,1,1,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Drivers                                           ,3,47,1,1,31,1
5018439,F      ,0,1,0,202500,Working                                           ,Secondary / secondary special                     ,Widow                                             ,House / apartment                                 ,1,0,0,0,Core staff                                        ,1,56,15,0,48,1
5018440,F      ,0,1,0,202500,Working                                           ,Secondary / secondary special                     ,Widow                                             ,House / apartment                                 ,1,0,0,0,Core staff                                        ,1,56,15,0,42,1
